69.94	26.52
70.08	27.89
nan	nan
59.86	22.89
59.78	22.74
59.86	22.78
59.86	22.89
nan	nan
59.92	21.03
59.88	20.95
59.94	20.84
59.92	21.03
nan	nan
59.97	21.39
59.92	21.31
59.96	21.22
59.97	21.39
nan	nan
60.00	21.95
59.88	21.79
59.93	21.70
60.00	21.95
nan	nan
60.01	22.08
60.09	21.95
60.11	22.07
60.01	22.08
nan	nan
60.07	20.63
60.03	20.31
60.13	20.48
60.07	20.63
nan	nan
60.09	20.77
60.02	20.72
60.07	20.63
60.09	20.77
nan	nan
60.22	21.67
59.95	21.58
60.15	21.49
60.22	21.67
nan	nan
60.24	19.38
60.13	19.41
60.24	19.28
60.24	19.38
nan	nan
60.36	20.39
60.20	20.41
60.36	20.30
60.36	20.39
nan	nan
60.35	21.58
60.26	21.49
60.30	21.42
60.35	21.58
nan	nan
60.32	21.78
60.27	21.72
60.34	21.65
60.32	21.78
nan	nan
60.25	20.86
60.20	20.69
60.40	20.77
60.25	20.86
nan	nan
60.43	20.06
60.26	20.25
60.13	20.11
60.16	20.26
59.99	20.18
60.28	19.47
60.43	20.06
nan	nan
60.54	20.89
60.53	21.09
60.29	21.07
60.29	20.95
60.54	20.89
nan	nan
62.95	20.92
62.98	20.75
63.02	20.85
62.95	20.92
nan	nan
62.96	21.25
62.98	21.11
63.03	21.18
62.96	21.25
nan	nan
63.25	21.44
63.24	21.11
63.39	21.23
63.25	21.44
nan	nan
63.37	21.79
63.33	21.73
63.45	21.66
63.37	21.79
nan	nan
64.99	24.93
65.05	24.56
65.10	24.78
64.99	24.93
nan	nan
46.48	16.60
45.85	17.65
